dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,19.887049,7.648635,17.480000,4.000000,0.000000,0.000000,0.451933
0.020000,19.959053,7.683500,17.560000,4.000000,0.000000,0.000000,0.449902
0.020000,20.031130,7.718210,17.640000,4.000000,0.000000,0.000000,0.447630
0.020000,20.103291,7.752747,17.720000,4.000000,0.000000,0.000000,0.445115
0.020000,20.175543,7.787094,17.800000,4.000000,0.000000,0.000000,0.442356
0.020000,20.247893,7.821232,17.880000,4.000000,0.000000,0.000000,0.439353
0.020000,20.320350,7.855144,17.960000,4.000000,0.000000,0.000000,0.436104
0.020000,20.392920,7.888812,18.040000,4.000000,0.000000,0.000000,0.432609
0.020000,20.465612,7.922217,18.120000,4.000000,0.000000,0.000000,0.428867
0.020000,20.538433,7.955340,18.200000,4.000000,0.000000,0.000000,0.424876
0.020000,20.611389,7.988164,18.280000,4.000000,0.000000,0.000000,0.420636
0.020000,20.684488,8.020669,18.360000,4.000000,0.000000,0.000000,0.416145
0.020000,20.757736,8.052835,18.440000,4.000000,0.000000,0.000000,0.411403
0.020000,20.831140,8.084645,18.520000,4.000000,0.000000,0.000000,0.406409
0.020000,20.904705,8.116079,18.600000,4.000000,0.000000,0.000000,0.401161
0.020000,20.978439,8.147117,18.680000,4.000000,0.000000,0.000000,0.395660
0.020000,21.052346,8.177739,18.760000,4.000000,0.000000,0.000000,0.389903
0.020000,21.126432,8.207926,18.840000,4.000000,0.000000,0.000000,0.383891
0.020000,21.200702,8.237657,18.920000,4.000000,0.000000,0.000000,0.377623
0.020000,21.275160,8.266913,19.000000,4.000000,0.000000,0.000000,0.371098
0.020000,21.349812,8.295673,19.080000,4.000000,0.000000,0.000000,0.364316
0.020000,21.424660,8.323916,19.160000,4.000000,0.000000,0.000000,0.357277
0.020000,21.499709,8.351622,19.240000,4.000000,0.000000,0.000000,0.349981
0.020000,21.574962,8.378770,19.320000,4.000000,0.000000,0.000000,0.342428
0.020000,21.650421,8.405339,19.400000,4.000000,0.000000,0.000000,0.334619
0.020000,21.726088,8.431308,19.480000,4.000000,0.000000,0.000000,0.326555
